Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Demand Difference,Stock Coverage,Stock-Out Risk,Reorder Recommendation
2022-10-05,S002,P0015,Groceries,East,60,27,93,44.18,82.5,17.18,2.2222222222222223,Medium,Monitor
2022-10-05,S002,P0016,Groceries,South,292,69,150,80.46,47.85,11.459999999999994,4.231884057971015,Low,No Action
2022-10-05,S002,P0017,Electronics,South,183,28,165,25.09,67.68,-2.91,6.535714285714286,Low,No Action
2022-10-05,S002,P0018,Toys,North,291,60,25,56.51,69.12,-3.490000000000002,4.85,Low,No Action
2022-10-05,S002,P0019,Clothing,North,364,318,32,319.66,68.32,1.660000000000025,1.1446540880503144,Medium,Monitor
2022-10-05,S002,P0020,Electronics,South,309,216,108,217.15,74.45,1.1500000000000057,1.4305555555555556,Medium,Monitor
2022-10-05,S003,P0001,Groceries,West,155,101,105,119.38,33.13,18.379999999999995,1.5346534653465347,Medium,Monitor
2022-10-05,S003,P0002,Groceries,West,259,95,194,96.4,94.36,1.4000000000000057,2.7263157894736842,Low,No Action
2022-10-05,S003,P0003,Electronics,West,407,242,83,239.8,70.36,-2.1999999999999886,1.6818181818181819,Low,No Action
2022-10-05,S003,P0004,Clothing,West,328,110,185,117.15,58.75,7.150000000000006,2.981818181818182,Low,No Action
2022-10-05,S003,P0005,Electronics,North,434,177,167,169.87,37.81,-7.1299999999999955,2.4519774011299433,Low,No Action
2022-10-05,S003,P0006,Clothing,North,225,109,156,107.75,58.97,-1.25,2.0642201834862384,Low,No Action
2022-10-05,S003,P0007,Electronics,South,397,372,25,388.62,77.68,16.620000000000005,1.0672043010752688,Medium,Monitor
2022-10-05,S003,P0008,Electronics,North,211,173,154,185.52,26.65,12.52000000000001,1.2196531791907514,Medium,Monitor
2022-10-05,S003,P0009,Furniture,East,166,43,153,50.73,15.86,7.729999999999997,3.86046511627907,Low,No Action
2022-10-05,S003,P0010,Toys,West,296,197,47,215.21,98.21,18.210000000000008,1.50253807106599,Medium,Monitor
2022-10-05,S003,P0011,Toys,South,78,12,122,28.71,73.83,16.71,6.5,Low,No Action
2022-10-05,S003,P0012,Clothing,East,480,241,96,236.5,15.76,-4.5,1.991701244813278,Low,No Action
2022-10-05,S003,P0013,Groceries,North,480,339,110,333.57,39.94,-5.430000000000007,1.415929203539823,Medium,Monitor
2022-10-05,S003,P0014,Clothing,North,155,132,100,138.13,78.18,6.1299999999999955,1.1742424242424243,Medium,Monitor
2022-10-05,S003,P0015,Electronics,South,176,39,121,46.68,40.86,7.68,4.512820512820513,Low,No Action
2022-10-05,S003,P0016,Furniture,South,454,9,186,2.7,53.03,-6.3,50.44444444444444,Low,No Action
2022-10-05,S003,P0017,Clothing,South,249,166,130,167.9,82.32,1.9000000000000057,1.5,Medium,Monitor
2022-10-05,S003,P0018,Clothing,West,126,58,87,65.18,14.14,7.180000000000007,2.1724137931034484,Low,No Action
2022-10-05,S003,P0019,Toys,North,226,100,60,106.08,24.42,6.079999999999998,2.26,Low,No Action
2022-10-05,S003,P0020,Electronics,West,177,176,199,179.46,94.31,3.460000000000008,1.0056818181818181,High,Reorder
2022-10-05,S004,P0001,Electronics,West,220,169,34,180.14,80.76,11.139999999999986,1.301775147928994,Medium,Monitor
2022-10-05,S004,P0002,Furniture,West,422,231,77,235.1,85.83,4.099999999999994,1.826839826839827,Low,No Action
2022-10-05,S004,P0003,Clothing,South,116,37,149,41.85,80.14,4.850000000000001,3.135135135135135,Low,No Action
2022-10-05,S004,P0004,Electronics,East,222,71,108,79.48,62.3,8.480000000000004,3.1267605633802815,Low,No Action
2022-10-05,S004,P0005,Furniture,North,237,152,59,142.06,47.68,-9.939999999999998,1.5592105263157894,Low,No Action
2022-10-05,S004,P0006,Toys,South,317,175,38,194.21,80.4,19.210000000000008,1.8114285714285714,Low,No Action
2022-10-05,S004,P0007,Groceries,West,158,95,123,87.76,47.48,-7.239999999999995,1.6631578947368422,Low,No Action
2022-10-05,S004,P0008,Electronics,West,484,75,199,88.43,75.97,13.430000000000007,6.453333333333333,Low,No Action
2022-10-05,S004,P0009,Furniture,North,107,13,121,9.47,26.84,-3.5299999999999994,8.23076923076923,Low,No Action
2022-10-05,S004,P0010,Clothing,South,347,176,25,186.39,25.32,10.389999999999986,1.9715909090909092,Low,No Action
2022-10-05,S004,P0011,Electronics,West,456,368,192,358.33,63.62,-9.670000000000016,1.2391304347826086,Medium,Monitor
2022-10-05,S004,P0012,Clothing,North,64,34,135,53.34,99.28,19.340000000000003,1.8823529411764706,Medium,Monitor
2022-10-05,S004,P0013,Groceries,East,156,137,22,127.97,22.6,-9.030000000000001,1.1386861313868613,Medium,Monitor
2022-10-05,S004,P0014,Furniture,West,129,46,149,37.51,36.71,-8.490000000000002,2.8043478260869565,Low,No Action
2022-10-05,S004,P0015,Clothing,West,179,98,38,113.78,67.61,15.780000000000001,1.8265306122448979,Low,No Action
2022-10-05,S004,P0016,Groceries,North,175,13,125,29.26,96.86,16.26,13.461538461538462,Low,No Action
2022-10-05,S004,P0017,Clothing,East,417,258,113,262.78,49.38,4.779999999999973,1.6162790697674418,Low,No Action
2022-10-05,S004,P0018,Clothing,East,457,108,46,102.98,17.46,-5.019999999999996,4.231481481481482,Low,No Action
2022-10-05,S004,P0019,Furniture,South,275,76,154,69.37,33.78,-6.6299999999999955,3.6184210526315788,Low,No Action
2022-10-05,S004,P0020,Electronics,West,371,316,127,328.38,24.84,12.379999999999995,1.1740506329113924,Medium,Monitor
2022-10-05,S005,P0001,Electronics,North,184,3,184,15.86,58.26,12.86,61.333333333333336,Low,No Action
2022-10-05,S005,P0002,Electronics,East,238,27,153,24.44,68.83,-2.5599999999999987,8.814814814814815,Low,No Action
2022-10-05,S005,P0003,Electronics,West,445,361,58,375.93,74.4,14.930000000000007,1.2326869806094183,Medium,Monitor
2022-10-05,S005,P0004,Furniture,South,288,228,127,245.13,98.83,17.129999999999995,1.263157894736842,Medium,Monitor
2022-10-05,S005,P0005,Electronics,East,195,174,174,170.39,45.4,-3.6100000000000136,1.1206896551724137,Medium,Monitor
2022-10-05,S005,P0006,Electronics,South,198,174,65,177.55,56.14,3.5500000000000114,1.1379310344827587,Medium,Monitor
2022-10-05,S005,P0007,Groceries,West,485,289,39,293.82,28.73,4.819999999999993,1.6782006920415224,Low,No Action
2022-10-05,S005,P0008,Groceries,North,330,286,187,279.56,25.05,-6.439999999999998,1.1538461538461537,Medium,Monitor
2022-10-05,S005,P0009,Electronics,East,366,271,38,269.6,45.34,-1.3999999999999773,1.3505535055350553,Medium,Monitor
2022-10-05,S005,P0010,Furniture,East,153,138,113,151.03,43.95,13.030000000000001,1.108695652173913,Medium,Monitor
2022-10-05,S005,P0011,Toys,East,371,311,155,323.52,90.0,12.519999999999982,1.1929260450160772,Medium,Monitor
2022-10-05,S005,P0012,Groceries,West,342,26,157,37.23,99.13,11.229999999999997,13.153846153846153,Low,No Action
2022-10-05,S005,P0013,Toys,South,484,164,117,174.08,77.77,10.080000000000013,2.951219512195122,Low,No Action
2022-10-05,S005,P0014,Electronics,South,259,63,78,71.26,99.74,8.260000000000005,4.111111111111111,Low,No Action
2022-10-05,S005,P0015,Toys,West,494,392,73,388.52,39.82,-3.480000000000018,1.260204081632653,Medium,Monitor
2022-10-05,S005,P0016,Furniture,North,325,98,55,91.66,41.52,-6.340000000000003,3.316326530612245,Low,No Action
2022-10-05,S005,P0017,Clothing,North,108,98,108,113.65,47.75,15.650000000000006,1.1020408163265305,High,Reorder
2022-10-05,S005,P0018,Clothing,North,244,214,65,217.62,47.29,3.6200000000000045,1.1401869158878504,Medium,Monitor
2022-10-05,S005,P0019,Toys,West,259,33,115,28.54,97.43,-4.460000000000001,7.848484848484849,Low,No Action
2022-10-05,S005,P0020,Groceries,South,66,60,183,74.19,57.44,14.189999999999998,1.1,High,Reorder
2022-10-06,S001,P0001,Clothing,South,118,39,143,38.87,73.1,-0.13000000000000256,3.0256410256410255,Low,No Action
2022-10-06,S001,P0002,Groceries,East,225,178,81,173.83,99.86,-4.1699999999999875,1.2640449438202248,Medium,Monitor
2022-10-06,S001,P0003,Groceries,East,437,122,184,140.18,21.12,18.180000000000007,3.581967213114754,Low,No Action
2022-10-06,S001,P0004,Electronics,North,190,99,175,98.35,30.56,-0.6500000000000057,1.9191919191919191,Low,No Action
2022-10-06,S001,P0005,Furniture,North,206,50,22,49.17,91.68,-0.8299999999999983,4.12,Low,No Action
2022-10-06,S001,P0006,Groceries,West,64,2,150,6.08,99.08,4.08,32.0,Low,No Action
2022-10-06,S001,P0007,Clothing,South,465,401,137,409.66,41.92,8.660000000000025,1.1596009975062345,Medium,Monitor
2022-10-06,S001,P0008,Clothing,South,129,24,194,29.33,24.28,5.329999999999998,5.375,Low,No Action
2022-10-06,S001,P0009,Clothing,North,277,48,29,48.41,26.21,0.4099999999999966,5.770833333333333,Low,No Action
2022-10-06,S001,P0010,Clothing,North,190,85,35,78.79,75.04,-6.209999999999994,2.235294117647059,Low,No Action
2022-10-06,S001,P0011,Groceries,West,273,53,20,70.82,76.1,17.819999999999993,5.150943396226415,Low,No Action
2022-10-06,S001,P0012,Groceries,East,441,46,90,53.57,35.14,7.57,9.58695652173913,Low,No Action
2022-10-06,S001,P0013,Toys,North,339,293,113,300.92,67.41,7.920000000000016,1.1569965870307166,Medium,Monitor
2022-10-06,S001,P0014,Toys,North,413,2,162,18.23,55.72,16.23,206.5,Low,No Action
2022-10-06,S001,P0015,Toys,North,113,36,169,32.29,62.92,-3.710000000000001,3.138888888888889,Low,No Action
2022-10-06,S001,P0016,Electronics,South,472,44,29,36.23,82.06,-7.770000000000003,10.727272727272727,Low,No Action
2022-10-06,S001,P0017,Furniture,North,257,121,89,131.86,14.73,10.860000000000014,2.12396694214876,Low,No Action
2022-10-06,S001,P0018,Groceries,North,86,5,185,7.45,37.39,2.45,17.2,Low,No Action
2022-10-06,S001,P0019,Clothing,East,478,216,130,232.13,30.99,16.129999999999995,2.212962962962963,Low,No Action
2022-10-06,S001,P0020,Toys,West,187,91,167,101.69,45.46,10.689999999999998,2.0549450549450547,Low,No Action
2022-10-06,S002,P0001,Toys,North,196,32,125,33.14,52.15,1.1400000000000006,6.125,Low,No Action
2022-10-06,S002,P0002,Clothing,South,461,386,111,382.96,33.38,-3.0400000000000205,1.194300518134715,Medium,Monitor
2022-10-06,S002,P0003,Electronics,North,401,367,94,372.99,23.36,5.990000000000009,1.0926430517711172,Medium,Monitor
2022-10-06,S002,P0004,Clothing,South,112,74,181,93.89,42.54,19.89,1.5135135135135136,Medium,Monitor
2022-10-06,S002,P0005,Electronics,South,86,58,153,57.2,95.4,-0.7999999999999972,1.4827586206896552,Low,No Action
2022-10-06,S002,P0006,Clothing,North,473,191,45,196.28,47.06,5.280000000000001,2.4764397905759163,Low,No Action
2022-10-06,S002,P0007,Furniture,East,171,94,60,103.53,84.52,9.530000000000001,1.8191489361702127,Low,No Action
2022-10-06,S002,P0008,Electronics,West,269,63,62,57.21,27.76,-5.789999999999999,4.26984126984127,Low,No Action
2022-10-06,S002,P0009,Toys,West,273,60,80,59.94,57.5,-0.060000000000002274,4.55,Low,No Action
2022-10-06,S002,P0010,Groceries,East,338,283,108,282.53,49.61,-0.4700000000000273,1.1943462897526502,Medium,Monitor
2022-10-06,S002,P0011,Electronics,South,101,28,23,27.5,87.99,-0.5,3.607142857142857,Low,No Action
2022-10-06,S002,P0012,Electronics,North,255,12,50,25.44,44.54,13.440000000000001,21.25,Low,No Action
2022-10-06,S002,P0013,Furniture,West,439,272,137,278.11,57.69,6.110000000000014,1.6139705882352942,Low,No Action
2022-10-06,S002,P0014,Toys,North,272,239,125,238.13,25.18,-0.8700000000000045,1.1380753138075315,Medium,Monitor
2022-10-06,S002,P0015,Electronics,East,215,30,146,26.6,64.42,-3.3999999999999986,7.166666666666667,Low,No Action
2022-10-06,S002,P0016,Furniture,East,477,36,161,48.13,78.61,12.130000000000003,13.25,Low,No Action
2022-10-06,S002,P0017,Electronics,South,407,69,101,72.57,19.36,3.569999999999993,5.898550724637682,Low,No Action
2022-10-06,S002,P0018,Electronics,South,462,308,95,299.14,14.39,-8.860000000000014,1.5,Low,No Action
2022-10-06,S002,P0019,Clothing,West,326,41,34,42.71,46.23,1.7100000000000009,7.951219512195122,Low,No Action
2022-10-06,S002,P0020,Furniture,South,170,47,114,56.21,49.63,9.21,3.617021276595745,Low,No Action
2022-10-06,S003,P0001,Groceries,North,168,15,188,30.95,96.57,15.95,11.2,Low,No Action
2022-10-06,S003,P0002,Toys,West,281,262,168,260.15,67.53,-1.8500000000000227,1.0725190839694656,Medium,Monitor
2022-10-06,S003,P0003,Groceries,East,462,64,62,66.56,31.81,2.5600000000000023,7.21875,Low,No Action
2022-10-06,S003,P0004,Furniture,South,236,39,47,52.14,97.74,13.14,6.051282051282051,Low,No Action
2022-10-06,S003,P0005,Groceries,North,290,243,25,258.32,41.91,15.319999999999993,1.1934156378600822,Medium,Monitor
2022-10-06,S003,P0006,Clothing,East,330,327,87,338.41,81.9,11.410000000000025,1.0091743119266054,High,Reorder
2022-10-06,S003,P0007,Furniture,North,96,65,185,60.34,13.94,-4.659999999999997,1.476923076923077,Low,No Action
2022-10-06,S003,P0008,Furniture,South,354,9,142,25.88,63.06,16.88,39.333333333333336,Low,No Action
2022-10-06,S003,P0009,Clothing,South,222,204,67,205.16,69.12,1.1599999999999966,1.088235294117647,Medium,Monitor
2022-10-06,S003,P0010,Clothing,South,404,281,156,279.97,33.21,-1.0299999999999727,1.4377224199288257,Medium,Monitor
2022-10-06,S003,P0011,Toys,North,351,271,75,274.76,26.81,3.759999999999991,1.2952029520295203,Medium,Monitor
2022-10-06,S003,P0012,Clothing,West,304,56,146,58.69,62.02,2.6899999999999977,5.428571428571429,Low,No Action
2022-10-06,S003,P0013,Groceries,South,346,189,149,202.2,60.3,13.199999999999989,1.8306878306878307,Low,No Action
2022-10-06,S003,P0014,Clothing,East,286,191,196,190.47,42.25,-0.5300000000000011,1.4973821989528795,Low,No Action
2022-10-06,S003,P0015,Electronics,East,94,61,91,67.26,50.05,6.260000000000005,1.540983606557377,Medium,Monitor
2022-10-06,S003,P0016,Clothing,West,160,66,192,84.58,90.76,18.58,2.4242424242424243,Low,No Action
2022-10-06,S003,P0017,Groceries,East,395,321,26,336.12,11.57,15.120000000000005,1.2305295950155763,Medium,Monitor
2022-10-06,S003,P0018,Groceries,East,138,94,139,103.08,40.49,9.079999999999998,1.4680851063829787,Medium,Monitor
2022-10-06,S003,P0019,Clothing,West,86,23,30,34.35,56.98,11.350000000000001,3.739130434782609,Low,No Action
2022-10-06,S003,P0020,Toys,East,347,339,166,347.22,48.71,8.220000000000027,1.0235988200589972,High,Reorder
2022-10-06,S004,P0001,Groceries,West,227,92,39,110.67,37.33,18.67,2.467391304347826,Low,No Action
2022-10-06,S004,P0002,Toys,West,300,32,104,26.14,49.29,-5.859999999999999,9.375,Low,No Action
2022-10-06,S004,P0003,Toys,West,419,372,92,383.22,78.34,11.220000000000027,1.1263440860215055,Medium,Monitor
2022-10-06,S004,P0004,Toys,West,227,131,193,122.58,10.59,-8.420000000000002,1.7328244274809161,Low,No Action
2022-10-06,S004,P0005,Toys,East,448,317,90,315.12,81.74,-1.8799999999999955,1.413249211356467,Medium,Monitor
2022-10-06,S004,P0006,Toys,South,268,86,54,82.46,60.94,-3.5400000000000063,3.116279069767442,Low,No Action
2022-10-06,S004,P0007,Electronics,West,349,128,102,130.45,60.94,2.4499999999999886,2.7265625,Low,No Action
2022-10-06,S004,P0008,Electronics,South,422,117,161,131.97,73.82,14.969999999999999,3.606837606837607,Low,No Action
2022-10-06,S004,P0009,Toys,North,392,60,155,54.08,19.67,-5.920000000000002,6.533333333333333,Low,No Action
2022-10-06,S004,P0010,Furniture,East,446,246,82,264.62,63.46,18.620000000000005,1.8130081300813008,Low,No Action
2022-10-06,S004,P0011,Electronics,West,332,47,44,51.26,30.69,4.259999999999998,7.0638297872340425,Low,No Action
2022-10-06,S004,P0012,Toys,North,447,258,122,275.94,55.38,17.939999999999998,1.7325581395348837,Low,No Action
2022-10-06,S004,P0013,Furniture,South,470,26,184,21.25,10.46,-4.75,18.076923076923077,Low,No Action
2022-10-06,S004,P0014,Electronics,West,145,28,117,23.18,86.75,-4.82,5.178571428571429,Low,No Action
2022-10-06,S004,P0015,Electronics,West,300,41,138,56.21,82.45,15.21,7.317073170731708,Low,No Action
2022-10-06,S004,P0016,Toys,South,486,323,175,331.62,11.76,8.620000000000005,1.5046439628482973,Medium,Monitor
2022-10-06,S004,P0017,Furniture,South,174,54,185,46.5,52.06,-7.5,3.2222222222222223,Low,No Action
2022-10-06,S004,P0018,Furniture,West,54,43,103,62.14,70.84,19.14,1.255813953488372,High,Reorder
2022-10-06,S004,P0019,Electronics,South,456,130,29,126.1,12.47,-3.9000000000000057,3.5076923076923077,Low,No Action
2022-10-06,S004,P0020,Electronics,East,446,313,153,313.51,43.72,0.5099999999999909,1.4249201277955272,Medium,Monitor
2022-10-06,S005,P0001,Clothing,North,177,149,43,149.23,69.58,0.22999999999998977,1.1879194630872483,Medium,Monitor
2022-10-06,S005,P0002,Furniture,West,98,93,75,87.4,19.42,-5.599999999999994,1.053763440860215,Medium,Monitor
2022-10-06,S005,P0003,Groceries,South,72,56,107,73.98,28.24,17.980000000000004,1.2857142857142858,High,Reorder
2022-10-06,S005,P0004,Furniture,West,351,223,166,239.56,54.82,16.560000000000002,1.5739910313901346,Medium,Monitor
2022-10-06,S005,P0005,Groceries,North,291,18,65,14.56,37.89,-3.4399999999999995,16.166666666666668,Low,No Action
2022-10-06,S005,P0006,Electronics,North,444,66,101,74.33,63.04,8.329999999999998,6.7272727272727275,Low,No Action
2022-10-06,S005,P0007,Electronics,East,357,122,75,138.49,30.96,16.49000000000001,2.9262295081967213,Low,No Action
2022-10-06,S005,P0008,Clothing,East,446,195,128,206.15,96.02,11.150000000000006,2.287179487179487,Low,No Action
2022-10-06,S005,P0009,Furniture,West,276,75,143,73.23,53.48,-1.769999999999996,3.68,Low,No Action
2022-10-06,S005,P0010,Toys,West,136,42,57,38.88,79.85,-3.1199999999999974,3.238095238095238,Low,No Action
2022-10-06,S005,P0011,Electronics,North,302,248,71,240.9,68.61,-7.099999999999994,1.217741935483871,Medium,Monitor
2022-10-06,S005,P0012,Groceries,South,470,58,185,52.44,58.49,-5.560000000000002,8.10344827586207,Low,No Action
2022-10-06,S005,P0013,Clothing,South,438,156,39,158.94,95.0,2.9399999999999977,2.8076923076923075,Low,No Action
2022-10-06,S005,P0014,Groceries,South,172,68,130,77.29,70.18,9.290000000000006,2.5294117647058822,Low,No Action
2022-10-06,S005,P0015,Furniture,South,243,213,90,208.86,48.02,-4.139999999999986,1.1408450704225352,Medium,Monitor
2022-10-06,S005,P0016,Groceries,West,85,58,135,58.4,99.29,0.3999999999999986,1.4655172413793103,Medium,Monitor
2022-10-06,S005,P0017,Toys,North,163,126,104,132.55,59.61,6.550000000000011,1.2936507936507937,Medium,Monitor
2022-10-06,S005,P0018,Toys,East,385,349,129,361.34,46.25,12.339999999999975,1.1031518624641834,Medium,Monitor
2022-10-06,S005,P0019,Electronics,West,121,63,44,61.73,24.06,-1.2700000000000031,1.9206349206349207,Low,No Action
2022-10-06,S005,P0020,Toys,South,326,279,44,295.83,64.87,16.829999999999984,1.168458781362007,Medium,Monitor
2022-10-07,S001,P0001,Toys,East,446,322,147,322.39,38.45,0.38999999999998636,1.3850931677018634,Medium,Monitor
2022-10-07,S001,P0002,Toys,East,265,66,181,72.36,81.03,6.359999999999999,4.015151515151516,Low,No Action
2022-10-07,S001,P0003,Clothing,North,65,41,72,52.32,72.23,11.32,1.5853658536585367,Medium,Monitor
2022-10-07,S001,P0004,Clothing,West,191,75,108,91.69,59.63,16.689999999999998,2.546666666666667,Low,No Action
2022-10-07,S001,P0005,Furniture,East,86,78,84,81.49,73.51,3.489999999999995,1.1025641025641026,Medium,Monitor
2022-10-07,S001,P0006,Furniture,South,333,247,38,265.1,96.42,18.100000000000023,1.3481781376518218,Medium,Monitor
2022-10-07,S001,P0007,Groceries,East,390,203,109,194.71,57.15,-8.289999999999992,1.9211822660098523,Low,No Action
2022-10-07,S001,P0008,Clothing,East,344,77,59,95.95,63.18,18.950000000000003,4.467532467532467,Low,No Action
2022-10-07,S001,P0009,Toys,East,365,10,60,12.3,60.7,2.3000000000000007,36.5,Low,No Action
2022-10-07,S001,P0010,Furniture,East,370,367,153,361.5,14.27,-5.5,1.008174386920981,Medium,Monitor
2022-10-07,S001,P0011,Electronics,South,237,13,57,27.68,98.26,14.68,18.23076923076923,Low,No Action
2022-10-07,S001,P0012,Toys,East,167,34,107,33.6,87.33,-0.3999999999999986,4.911764705882353,Low,No Action
2022-10-07,S001,P0013,Toys,North,426,317,113,329.37,65.51,12.370000000000005,1.3438485804416405,Medium,Monitor
2022-10-07,S001,P0014,Groceries,West,401,381,106,390.71,87.9,9.70999999999998,1.05249343832021,Medium,Monitor
